Timestamp,PPA:8,PPA:5
1990-03-20 11:48:00.105000,-49.9543692772017,299529.927244543
1990-03-20 11:48:00.105330,-50.3471801135727,299576.621510338
1990-03-20 11:48:00.105660,-50.831507375054,299563.736261727
1990-03-20 11:48:00.106000,-51.1819594078478,299546.259789414
1990-03-20 11:48:00.106330,-51.6544804738136,299527.684078697
1990-03-20 11:48:00.106660,-52.0506963362869,299585.900374499
1990-03-20 11:48:00.107000,-52.4879952363989,299508.421419591
1990-03-20 11:48:00.107330,-53.0041069772296,299417.689420214
1990-03-20 11:48:00.107660,-53.1822195625261,299323.803820741
1990-03-20 11:48:00.108000,-53.8054875577649,299439.803369459
1990-03-20 11:48:00.108330,-54.2113837508786,299581.792722303
1990-03-20 11:48:00.108660,-54.5206368231051,299691.683489515
1990-03-20 11:48:00.109330,-55.0048775758796,299617.427066315
1990-03-20 11:48:00.110000,-55.4583401816512,299779.461937652
1990-03-20 11:48:00.110330,-55.8533079662588,299777.494711761
1990-03-20 11:48:00.110660,-56.2718831172312,299796.469072174
1990-03-20 11:48:00.111000,-56.6709472950676,299632.207107933
1990-03-20 11:48:00.111330,-57.1345019701239,299597.146358604
1990-03-20 11:48:00.111660,-57.5767217591288,299653.775134129
1990-03-20 11:48:00.112000,-58.0086630716565,299686.063339402
1990-03-20 11:48:00.112330,-58.4250532274215,299677.171406942
1990-03-20 11:48:00.112660,-58.7806162170312,299697.771612699
1990-03-20 11:48:00.113000,-59.2894684844395,299682.014938326
1990-03-20 11:48:00.113330,-59.7636667374903,299624.056999932
1990-03-20 11:48:00.113660,-60.1153602863256,299568.945280368
1990-03-20 11:48:00.114000,-60.5604897196977,299542.758074142
1990-03-20 11:48:00.114330,-60.9964546750173,299482.066347488
1990-03-20 11:48:00.114660,-61.4508119380091,299259.717220059
1990-03-20 11:48:00.115000,-61.860342058127,299304.126448337
1990-03-20 11:48:00.115330,-62.2637353676954,299497.274723306
1990-03-20 11:48:00.115660,-62.6604141237891,299749.867933967
1990-03-20 11:48:00.116000,-63.0900016697841,299718.082061768
1990-03-20 11:48:00.116330,-63.5175014258018,299614.62494089
1990-03-20 11:48:00.116660,-63.9258198160995,299758.87546704
1990-03-20 11:48:00.117000,-64.3955015542788,299802.367292607
1990-03-20 11:48:00.117330,-64.8190241429932,299726.510839219
1990-03-20 11:48:00.117660,-65.2813986901852,299565.081188631
1990-03-20 11:48:00.118000,-65.748072872028,299489.017305083
1990-03-20 11:48:00.118330,-66.0995740920383,299293.3961183
1990-03-20 11:48:00.118660,-66.5259780320755,299505.480097586
1990-03-20 11:48:00.119000,-66.9158665303308,299370.783335951
1990-03-20 11:48:00.119330,-67.3352984043059,299290.11512668
1990-03-20 11:48:00.119660,-67.7966109686846,299411.054916947
1990-03-20 11:48:00.120000,-68.2407928080498,299542.310071063
1990-03-20 11:48:00.120330,-68.6619691830649,299548.462181762
1990-03-20 11:48:00.120660,-68.9876562906933,299412.33345245
1990-03-20 11:48:00.121000,-69.5188403049579,299239.921739861
1990-03-20 11:48:00.121330,-69.9234270515811,299453.379874759
1990-03-20 11:48:00.121660,-70.4012900760963,299456.558476594
1990-03-20 11:48:00.122000,-70.8447171748704,299473.819687167
1990-03-20 11:48:00.122330,-71.1890469360399,299379.448556048
1990-03-20 11:48:00.122660,-71.6384554090473,299374.264700852
1990-03-20 11:48:00.123000,-72.1748286888644,299361.164393797
1990-03-20 11:48:00.123330,-72.5854864106376,299330.180008218
1990-03-20 11:48:00.123660,-72.9637656746331,299513.705566631
1990-03-20 11:48:00.124000,-73.4902600270051,299617.856675834
1990-03-20 11:48:00.124330,-73.8874913408339,299602.168927383
1990-03-20 11:48:00.124660,-74.3426214438919,299622.643276393
1990-03-20 11:48:00.125000,-74.7573332917142,299689.72685662
1990-03-20 11:48:00.125330,-75.1959871678516,299734.704861912
1990-03-20 11:48:00.125660,-75.6000406130374,299798.624965891
1990-03-20 11:48:00.126000,-76.0991313548995,299824.531018627
1990-03-20 11:48:00.126330,-76.4709582189935,299758.550619881
1990-03-20 11:48:00.126660,-76.9195729281348,299789.485656514
1990-03-20 11:48:00.127000,-77.3100375901298,299724.125992362
1990-03-20 11:48:00.127330,-77.750511367584,299596.497328912
1990-03-20 11:48:00.127660,-78.2120181483958,299640.42808263
1990-03-20 11:48:00.128000,-78.6585129013444,299713.336582166
1990-03-20 11:48:00.128330,-79.1021400870364,299688.280950518
1990-03-20 11:48:00.128660,-79.5143836373051,299635.049691589
1990-03-20 11:48:00.129000,-79.9695329842819,299582.865349081
1990-03-20 11:48:00.129660,-80.3914221313059,299724.124977097
1990-03-20 11:48:00.130000,-80.785059968263,299710.687649986
1990-03-20 11:48:00.130330,-81.2667923604363,299636.186108163
1990-03-20 11:48:00.130660,-81.6838295799803,299664.238693037
1990-03-20 11:48:00.131000,-82.0445405988884,299741.635747991
1990-03-20 11:48:00.131330,-82.5051302802825,299641.070923892
1990-03-20 11:48:00.131660,-82.8931787493915,299730.591127064
1990-03-20 11:48:00.132000,-83.3059253659813,299620.55619389
1990-03-20 11:48:00.132330,-83.7554396138395,299700.672464448
1990-03-20 11:48:00.132660,-84.2065210792659,299649.738483023
1990-03-20 11:48:00.133000,-84.6285621857031,299584.552493846
1990-03-20 11:48:00.133330,-84.9984710126922,299534.353587287
1990-03-20 11:48:00.133660,-85.4513678059803,299633.376033594
1990-03-20 11:48:00.134000,-85.9383375731364,299493.095748296
